,,,,,,,,,,
,"Catàleg Tipus de documents",,,,,,,,,
,,,,,,,,,,
,"Data d'alta","Data baixa","Codi tipus document","Nom tipus document","Agrupador","Servei de publicació","Estructura XML","Diagnòstic obligatori","Validació CIP","Data activació validació CIP"
,02/10/2017,,252251004,"Insulinoma:prova dejú ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252425004,"Electrofisiologia cardíaca","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,252458008,"Pletismografia oclusió venosa","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,252568001,"Pulsioximetria nocturna ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252589005,"Audiometria alta freqüència ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252592009,"Logoaudiometria","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252603000,"Avaluació d'acúfens  ","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252623004,"Prova d'emisió otoacústica","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252632002,"Manometria gastrointestinal","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252638003,"Electromiografia gàstrica","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,252758009,"EMG esfínter anal","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,252828005,"Queratometria","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,252897007,"Cistometria de fluxe i pressió","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,252900000,"Perfil pressió uretral estàtica","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,274787008,"Exploració de la marxa","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,275218004,"Pieloscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,275223004,"Bx.transabd.vellositats coriòniques","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,304690000,"Pletismografia de penis","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,312713003,"Fotocoagulació panretiniana","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,313194008,"Test O'Sullivan","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,373942005,"Alta mèdica internament","Informes Clínics","Documents",1,"No","Si",01/04/2019
,02/10/2017,,387717002,"Ureteroscòpia","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,392002001,"Endoscòpia vagina","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,394719009,"Ecodoppler artèria caròtida","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,397278000,"Refracció cicloplègica","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,404655007,"Autofluorescència","Proves Complementàries","Documents",1,"No","No",
,02/10/2017,,410456003,"Paquimetria corneal","Proves Complementàries","Documents / Imatge",2,"No","No",
,02/10/2017,,412733003,"Làser diode.cicloablació transesclerot.","Proves Complementàries","Documents",1,"No","No",
